country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Canada,1868,CAN,3670854,,,,0.945,-0.649,-40.690,129.383,1.181,0.921,35.246,,,0.258,,,0.861,0.235,,,,,9.680,1944.450,9.325,,0.000,1935.140,0.356,,,,,,0.000,0.000,3.168,32.968,128.437,34.988,13.701,3.732,3.916,1.067,0.084,0.023,,,,,0.191,4.231,0.175,,0.090,3.239,0.087,,,3.592,2.777,,,,5.011,3.682,,2.612,0.000,0.001,0.001,0.000,121.022,11.630,,
Canada,1869,CAN,3714561,,,,0.685,-0.260,-27.519,133.469,4.086,3.158,35.931,,,0.184,,,0.597,0.161,,,,,10.365,2077.919,9.922,,0.000,2067.923,0.444,,,,,,0.000,0.000,3.084,33.631,132.784,35.747,13.841,3.726,3.931,1.058,0.088,0.024,,,,,0.131,4.332,0.114,,0.092,3.292,0.088,,,3.665,2.876,,,,5.195,3.364,,2.635,0.000,0.001,0.001,0.000,124.924,11.457,,
Canada,1870,CAN,3761273,10216262000,,,1.224,0.539,78.610,124.868,-8.601,-6.444,33.198,12.222,,0.325,0.120,,1.121,0.298,,,,,11.589,2202.786,11.043,,0.000,2191.567,0.546,,,,,,0.000,0.000,3.332,31.996,123.644,32.873,14.429,3.836,3.947,1.049,0.103,0.027,,,,,0.228,3.622,0.210,,0.098,3.309,0.094,,,3.694,2.944,,,,4.247,3.275,,2.641,0.000,0.001,0.001,0.000,120.348,12.531,,
Canada,1871,CAN,3811061,10631397000,,,1.781,0.557,45.509,124.789,-0.079,-0.063,32.744,11.738,,0.467,0.167,,1.671,0.438,,,,,13.370,2327.575,12.714,,0.000,2314.575,0.656,,,,,,0.000,0.000,3.444,31.820,123.008,32.277,14.533,3.813,4.002,1.050,0.110,0.029,,,,,0.313,3.499,0.295,,0.108,3.319,0.103,,,3.713,3.006,,,,4.104,3.356,,2.643,0.000,0.001,0.001,0.000,121.269,13.125,,
Canada,1872,CAN,3863995,10518660000,,,1.847,0.066,3.704,125.251,0.462,0.370,32.415,11.907,,0.478,0.176,,1.722,0.446,,,,,15.217,2452.826,14.436,,0.000,2437.979,0.781,,,,,,0.000,0.000,3.450,31.682,123.404,31.937,14.737,3.814,4.124,1.067,0.125,0.032,,,,,0.293,3.306,0.274,,0.117,3.318,0.111,,,3.723,3.059,,,,3.908,3.376,,2.639,0.000,0.001,0.001,0.000,122.420,13.332,,
Canada,1873,CAN,3920147,11576648000,,,1.608,-0.238,-12.897,122.540,-2.710,-2.164,31.259,10.585,,0.410,0.139,,1.458,0.372,,,,,16.825,2575.366,15.894,,0.000,2558.911,0.931,,,,,,0.000,0.000,3.376,30.692,120.932,30.849,14.934,3.809,4.297,1.096,0.150,0.038,,,,,0.240,3.159,0.219,,0.123,3.310,0.116,,,3.725,2.985,,,,3.768,2.650,,2.628,0.000,0.001,0.001,0.000,120.317,13.234,,
Canada,1874,CAN,3977115,11855460000,,,1.623,0.015,0.911,121.151,-1.389,-1.134,30.462,10.219,,0.408,0.137,,1.557,0.392,,,,,18.448,2696.517,17.451,,0.000,2678.439,0.997,,,,,,0.000,0.000,3.365,30.045,119.528,30.054,15.121,3.802,4.506,1.133,0.066,0.017,,,,,0.258,3.075,0.250,,0.129,3.299,0.122,,,3.720,2.664,,,,3.610,1.059,,2.616,0.000,0.001,0.001,0.000,119.494,13.382,,
Canada,1875,CAN,4034909,11577924000,,,1.876,0.253,15.576,123.156,2.005,1.655,30.523,10.637,,0.465,0.162,,1.788,0.443,,,,,20.324,2819.673,19.239,,0.000,2799.719,1.086,,,,,,0.000,0.000,3.411,30.242,121.280,30.058,15.302,3.792,4.736,1.174,0.088,0.022,,,,,0.275,3.069,0.265,,0.136,3.288,0.129,,,3.716,2.508,,,,3.640,1.510,,2.604,0.000,0.001,0.001,0.000,122.024,13.763,,
Canada,1876,CAN,4093544,10798848000,,,1.858,-0.018,-0.977,124.616,1.460,1.185,30.442,11.540,,0.454,0.172,,1.729,0.422,,,,,22.182,2944.289,20.968,,0.000,2922.477,1.214,,,,,,0.000,0.000,3.384,30.279,122.758,29.988,15.462,3.777,4.971,1.214,0.128,0.031,,,,,0.269,3.056,0.253,,0.142,3.278,0.134,,,3.712,2.437,,,,3.624,1.966,,2.591,0.000,0.001,0.001,0.000,123.947,13.852,,
Canada,1877,CAN,4153029,11518552000,,,2.023,0.165,8.876,126.262,1.646,1.321,30.402,10.962,,0.487,0.176,,1.894,0.456,,,,,24.204,3070.551,22.862,,0.000,3046.717,1.342,,,,,,0.000,0.000,3.401,30.341,124.239,29.915,15.622,3.762,5.195,1.251,0.128,0.031,,,,,0.287,3.020,0.272,,0.148,3.266,0.140,,,3.706,2.289,,,,3.574,1.454,,2.578,0.000,0.001,0.001,0.000,126.008,14.124,,
Canada,1878,CAN,4213379,11072596000,,,1.935,-0.088,-4.348,127.208,0.946,0.749,30.191,11.489,,0.459,0.175,,1.806,0.429,,,,,26.139,3197.759,24.668,,0.000,3171.990,1.470,,,,,,0.000,0.000,3.355,30.214,125.273,29.732,15.779,3.745,5.393,1.280,0.128,0.030,,,,,0.273,2.999,0.258,,0.153,3.255,0.145,,,3.700,2.141,,,,3.547,1.278,,2.564,0.000,0.001,0.002,0.000,127.302,14.137,,
Canada,1879,CAN,4271701,12129656000,,,2.184,0.249,12.879,128.619,1.411,1.109,30.110,10.604,,0.511,0.180,,1.949,0.456,,,,,28.323,3326.378,26.617,,0.000,3298.426,1.705,,,,,,0.000,0.000,3.400,30.206,126.436,29.598,15.976,3.740,5.549,1.299,0.235,0.055,,,,,0.287,2.958,0.261,,0.159,3.242,0.150,,,3.693,2.097,,,,3.523,1.856,,2.548,0.000,0.001,0.002,0.000,129.030,14.524,,
Canada,1880,CAN,4327935,12691680000,,,5.232,3.048,139.597,135.128,6.508,5.060,31.222,10.647,,1.209,0.412,,5.089,1.176,,,,,33.555,3461.506,31.707,,0.000,3428.321,1.848,,,,,,0.000,0.000,4.116,31.015,129.895,30.013,16.282,3.762,5.649,1.305,0.143,0.033,,,,,0.610,3.015,0.604,,0.179,3.233,0.170,,,3.688,1.912,,,,3.585,0.930,,2.534,0.000,0.001,0.002,0.000,134.233,17.816,,
Canada,1881,CAN,4382020,14474652000,,,5.591,0.359,6.863,135.800,0.672,0.497,30.990,9.382,,1.276,0.386,,5.478,1.250,,,,,39.146,3597.306,37.184,,0.000,3558.530,1.962,,,,,,0.000,0.000,4.174,30.705,130.209,29.714,16.459,3.756,5.710,1.303,0.114,0.026,,,,,0.630,3.023,0.629,,0.200,3.224,0.191,,,3.686,1.722,,,,3.613,0.659,,2.522,0.000,0.001,0.002,0.000,134.549,18.292,,
Canada,1882,CAN,4433891,15139086000,,,6.617,1.026,18.349,140.754,4.954,3.648,31.745,9.297,,1.492,0.437,,6.504,1.467,,,,,45.763,3738.060,43.688,,0.000,3692.666,2.075,,,,,,0.000,0.000,4.382,31.412,134.137,30.253,16.628,3.750,5.763,1.300,0.114,0.026,,,,,0.705,3.045,0.708,,0.223,3.217,0.214,,0.000,3.684,1.562,,,0.000,3.641,0.600,,2.511,0.000,0.001,0.002,0.000,139.279,19.428,,
Canada,1883,CAN,4483484,15189360000,,,7.431,0.813,12.292,146.305,5.551,3.944,32.632,9.632,,1.657,0.489,,7.343,1.638,,,,,53.194,3884.364,51.031,,0.000,3831.540,2.163,,,,,,0.000,0.000,4.539,32.253,138.874,30.975,16.796,3.746,5.809,1.296,0.088,0.020,,,,,0.745,3.085,0.749,,0.247,3.212,0.239,,0.000,3.685,1.448,,,0.000,3.709,0.533,,2.501,0.000,0.001,0.002,0.000,144.607,20.349,,
Canada,1884,CAN,4533631,16418052000,,,8.599,1.169,15.730,146.254,-0.051,-0.035,32.260,8.908,,1.897,0.524,,8.500,1.875,,,,,61.793,4030.618,59.531,,0.000,3969.195,2.262,,,,,,0.000,0.000,4.774,31.850,137.654,30.363,16.980,3.745,5.851,1.290,0.099,0.022,,,,,0.852,3.073,0.859,,0.274,3.207,0.266,,0.000,3.684,1.349,,,0.000,3.671,0.540,,2.492,0.000,0.001,0.002,0.000,144.394,21.641,,
Canada,1885,CAN,4584338,15416464000,,,8.244,-0.355,-4.133,146.354,0.100,0.069,31.925,9.493,,1.798,0.535,,8.145,1.777,,,,,70.037,4176.972,67.676,,0.000,4107.304,2.361,,,,,,0.000,0.000,4.652,31.478,138.110,30.127,17.078,3.725,5.889,1.285,0.099,0.022,,,,,0.810,3.067,0.819,,0.297,3.202,0.290,,0.000,3.684,1.265,,,0.000,3.678,0.522,,2.483,0.000,0.002,0.002,0.000,144.307,21.324,,
Canada,1886,CAN,4635612,15583988000,,,8.797,0.553,6.711,149.480,3.126,2.136,32.246,9.592,,1.898,0.565,,8.563,1.847,,,,,78.835,4326.452,76.239,,0.000,4247.987,2.596,,,,,,0.000,0.000,4.736,31.779,140.683,30.348,17.216,3.714,5.926,1.278,0.234,0.051,,,,,0.852,3.125,0.854,,0.321,3.199,0.313,,0.000,3.686,1.245,,,0.000,3.751,1.075,,2.472,0.000,0.002,0.002,0.000,147.314,21.954,,
Canada,1887,CAN,4687459,16084040000,,,10.149,1.352,15.369,151.728,2.248,1.504,32.369,9.433,,2.165,0.631,,9.937,2.120,,,,,88.984,4478.180,86.176,,0.000,4389.566,2.808,,,,,,0.000,0.000,4.994,31.892,141.579,30.204,17.381,3.708,5.962,1.272,0.213,0.045,,,,,0.936,3.101,0.948,,0.347,3.195,0.339,,0.000,3.687,1.211,,,0.000,3.717,0.905,,2.464,0.000,0.002,0.002,0.000,149.495,23.410,,
Canada,1888,CAN,4739885,17254605000,,,13.311,3.162,31.155,156.771,5.043,3.324,33.075,9.086,,2.808,0.771,,13.029,2.749,,,,,102.295,4634.951,99.205,,0.000,4533.026,3.090,,,,,,0.000,0.000,5.647,32.608,143.460,30.267,17.635,3.721,6.001,1.266,0.282,0.060,,,,,1.108,3.134,1.124,,0.381,3.193,0.373,,0.000,3.690,1.205,,,0.000,3.775,1.148,,2.458,0.000,0.002,0.002,0.000,154.559,26.766,,
Canada,1889,CAN,4791824,17363185000,,,11.292,-2.019,-15.167,156.718,-0.053,-0.034,32.705,9.026,,2.357,0.650,,11.010,2.298,,,,,113.588,4791.669,110.215,,0.000,4678.452,3.373,,,,,,0.000,0.000,5.159,32.203,145.425,30.349,17.667,3.687,6.042,1.261,0.282,0.059,,,,,0.939,3.111,0.948,,0.405,3.191,0.397,,0.000,3.693,1.184,,,0.000,3.792,0.994,,2.450,0.000,0.002,0.002,0.000,154.313,24.719,,
Canada,1890,CAN,4843260,18639220000,,,12.414,1.121,9.929,146.171,-10.547,-6.730,30.180,7.842,,2.563,0.666,,12.095,2.497,,,,,126.001,4937.840,122.310,,0.000,4812.208,3.691,,,,,,0.000,0.000,5.366,30.657,133.757,27.617,17.832,3.682,6.297,1.300,0.319,0.066,,,,,0.950,2.695,0.960,,0.429,3.173,0.422,,0.000,3.679,1.155,,,0.000,3.249,0.920,,2.434,0.000,0.002,0.002,0.000,148.482,25.991,,
Canada,1891,CAN,4894177,19092480000,,,13.942,1.528,12.308,145.487,-0.684,-0.468,29.726,7.620,,2.849,0.730,,13.634,2.786,,,,,139.943,5083.327,135.944,,0.000,4943.754,3.999,,,,,,0.000,0.000,5.650,30.539,131.545,26.878,17.997,3.677,6.382,1.304,0.308,0.063,,,,,1.018,2.609,1.034,,0.455,3.154,0.448,,0.000,3.662,1.110,,,0.000,3.127,0.754,,2.418,0.000,0.002,0.002,0.000,149.465,27.650,,
Canada,1892,CAN,4944559,18978138000,,,13.890,-0.051,-0.368,142.416,-3.071,-2.111,28.803,7.504,,2.809,0.732,,13.571,2.745,,,,,153.833,5225.742,149.515,,0.000,5072.279,4.318,,,,,,0.000,0.000,5.594,29.740,128.525,25.993,18.089,3.658,6.468,1.308,0.319,0.064,,,,,1.006,2.560,1.019,,0.479,3.134,0.472,,0.000,3.644,1.078,,,0.000,3.074,0.793,,2.402,0.000,0.002,0.002,0.000,147.050,27.659,,
Canada,1893,CAN,4994388,18867840000,,,14.854,0.964,6.937,142.268,-0.148,-0.104,28.486,7.540,,2.974,0.787,,14.528,2.909,,,,,168.687,5368.011,164.043,,0.000,5199.694,4.644,,,,,,0.000,0.000,5.751,29.509,127.414,25.511,18.222,3.648,6.554,1.312,0.326,0.065,,,,,1.090,2.549,1.107,,0.504,3.115,0.498,,0.000,3.626,1.048,,,0.000,3.020,0.766,,2.386,0.000,0.002,0.003,0.000,147.379,28.724,,
Canada,1894,CAN,5044719,19751697000,,,14.180,-0.674,-4.539,140.669,-1.599,-1.124,27.884,7.122,,2.811,0.718,,13.839,2.743,,,,,182.867,5508.679,177.882,,0.000,5326.183,4.985,,,,,,0.000,0.000,5.567,28.975,126.489,25.074,18.285,3.625,6.641,1.316,0.341,0.068,,,,,1.004,2.461,1.015,,0.524,3.094,0.518,,0.000,3.606,1.028,,,0.000,2.939,0.817,,2.369,0.000,0.002,0.003,0.000,146.172,28.083,,
Canada,1895,CAN,5095557,19533651000,,,13.531,-0.649,-4.574,142.354,1.685,1.198,27.937,7.288,,2.655,0.693,,13.234,2.597,,,,,196.398,5651.033,191.116,,0.000,5455.006,5.281,,,,,,0.000,0.000,5.389,29.084,128.823,25.281,18.340,3.599,6.729,1.321,0.297,0.058,,,,,0.905,2.460,0.919,,0.539,3.074,0.534,,0.000,3.589,0.990,,,0.000,3.003,0.611,,2.353,0.000,0.002,0.003,0.000,148.198,27.461,,
Canada,1896,CAN,5146906,19030046000,,,14.649,1.118,8.259,144.900,2.546,1.789,28.153,7.614,,2.846,0.770,,14.352,2.788,,,,,211.046,5795.933,205.468,,0.000,5585.257,5.578,,,,,,0.000,0.000,5.572,29.370,130.251,25.307,18.470,3.588,6.817,1.325,0.297,0.058,,,,,0.948,2.477,0.966,,0.556,3.056,0.552,,0.000,3.573,0.952,,,0.000,3.025,0.565,,2.338,0.000,0.002,0.003,0.000,151.163,28.680,,
Canada,1897,CAN,5198771,21097076000,,,14.799,0.150,1.026,143.723,-1.178,-0.813,27.645,6.812,,2.847,0.701,,14.506,2.790,,,,,225.845,5939.656,219.974,,0.000,5714.181,5.871,,,,,,0.000,0.000,5.558,28.924,128.924,24.799,18.562,3.570,6.906,1.328,0.293,0.056,,,,,0.914,2.398,0.933,,0.571,3.035,0.567,,0.000,3.556,0.915,,,0.000,2.947,0.528,,2.321,0.000,0.002,0.003,0.000,150.368,28.896,,
Canada,1898,CAN,5251159,21923025000,,,15.708,0.909,6.140,143.509,-0.214,-0.149,27.329,6.546,,2.991,0.716,,15.396,2.932,,,,,241.553,6083.165,235.370,,0.000,5841.982,6.183,,,,,,0.000,0.000,5.696,28.674,127.801,24.338,18.697,3.561,6.996,1.332,0.311,0.059,,,,,0.920,2.353,0.939,,0.585,3.015,0.582,,0.000,3.539,0.885,,,0.000,2.910,0.545,,2.305,0.000,0.002,0.003,0.000,150.572,29.913,,
Canada,1899,CAN,5322809,23992031000,,,19.170,3.462,22.043,145.863,2.355,1.641,27.403,6.080,,3.601,0.799,,18.837,3.539,,,,,260.723,6229.028,254.207,,0.000,5968.675,6.516,,,,,,0.000,0.000,6.311,28.829,126.693,23.802,18.937,3.558,7.086,1.331,0.333,0.063,,,,,1.028,2.318,1.051,,0.604,2.994,0.602,,0.000,3.521,0.859,,,0.000,2.862,0.556,,2.288,0.000,0.002,0.003,0.000,153.453,33.591,,
Canada,1900,CAN,5414425,25320480000,,,20.628,1.458,7.607,204.794,58.931,40.401,37.824,8.088,,3.810,0.815,,20.251,3.740,,,,,281.351,6433.822,274.458,,0.000,6152.841,6.894,,,,,,0.000,0.000,6.504,35.573,184.166,34.014,19.131,3.533,7.176,1.325,0.377,0.070,,,,,1.051,3.188,1.076,,0.624,3.000,0.622,,0.000,3.537,0.835,,,0.000,4.129,0.561,,2.284,0.000,0.002,0.003,0.000,192.609,35.218,,
Canada,1901,CAN,5526732,27331232000,,,23.845,3.217,15.595,229.887,25.093,12.253,41.595,8.411,,4.315,0.872,,23.530,4.258,,,,,305.197,6663.709,297.988,,0.000,6358.882,7.209,,,,,,0.000,0.000,7.004,38.269,206.042,37.281,19.588,3.544,7.268,1.315,0.315,0.057,,,,,1.177,3.477,1.215,,0.648,3.014,0.647,,0.000,3.562,0.800,,,0.000,4.493,0.422,,2.285,0.001,0.002,0.003,0.000,211.501,38.708,,
Canada,1902,CAN,5660474,30001500000,,,25.648,1.803,7.560,248.077,18.190,7.913,43.826,8.269,,4.531,0.855,,25.424,4.492,,,,,330.845,6911.787,323.412,,0.000,6581.312,7.432,,,,,,0.000,0.000,7.206,39.751,222.429,39.295,20.047,3.542,7.362,1.301,0.224,0.039,,,,,1.235,3.700,1.284,,0.672,3.034,0.673,,0.000,3.593,0.757,,,0.000,4.806,0.277,,2.290,0.001,0.003,0.003,0.000,225.009,40.790,,
Canada,1903,CAN,5816421,30890282000,,,27.960,2.312,9.014,265.777,17.700,7.135,45.694,8.604,,4.807,0.905,,27.736,4.769,,,,,358.805,7177.563,351.149,,0.000,6819.129,7.656,,,,,,0.000,0.000,7.479,40.980,237.817,40.887,20.621,3.545,7.458,1.282,0.224,0.038,,,,,1.235,3.836,1.283,,0.697,3.058,0.700,,0.000,3.630,0.717,,,0.000,5.100,0.261,,2.297,0.001,0.003,0.003,0.000,238.354,43.499,,
Canada,1904,CAN,5976663,31336632000,,,33.097,5.137,18.372,286.021,20.244,7.617,47.856,9.127,,5.538,1.056,,32.818,5.491,,,,,391.901,7463.583,383.967,,0.000,7072.053,7.934,,,,,,0.000,0.000,8.227,42.640,252.924,42.319,21.333,3.569,7.555,1.264,0.278,0.047,,,,,1.445,4.050,1.509,,0.729,3.087,0.733,,0.000,3.672,0.682,,,0.000,5.300,0.290,,2.308,0.001,0.003,0.003,0.000,254.846,49.172,,
Canada,1905,CAN,6141319,35010548000,,,35.387,2.290,6.919,299.776,13.756,4.809,48.813,8.562,,5.762,1.011,,34.859,5.676,,,,,427.288,7763.360,418.827,,0.000,7336.442,8.462,,,,,,0.000,0.000,8.446,43.295,264.389,43.051,21.916,3.569,7.652,1.246,0.528,0.086,,,,,1.450,4.138,1.502,,0.760,3.117,0.766,,0.000,3.716,0.671,,,0.000,5.504,0.544,,2.321,0.001,0.003,0.004,0.000,265.890,51.870,,
Canada,1906,CAN,6310511,38508660000,,,37.387,2.001,5.653,313.725,13.949,4.653,49.715,8.147,,5.925,0.971,,36.995,5.863,,,,,464.676,8077.084,455.822,,0.000,7612.779,8.854,,,,,,0.000,0.000,8.575,43.873,276.337,43.790,22.335,3.539,7.750,1.228,0.392,0.062,,,,,1.467,4.228,1.525,,0.791,3.149,0.798,,0.000,3.764,0.652,,,0.000,5.673,0.401,,2.334,0.001,0.003,0.004,0.000,276.861,54.114,,
Canada,1907,CAN,6484363,40743492000,,,46.991,9.603,25.686,331.040,17.315,5.519,51.052,8.125,,7.247,1.153,,46.375,7.152,,,,,511.667,8408.124,502.197,,0.000,7896.828,9.469,,,,,,0.000,0.000,9.973,44.970,284.049,43.805,23.460,3.618,7.848,1.210,0.616,0.095,,,,,1.618,4.256,1.681,,0.830,3.182,0.839,,0.000,3.812,0.641,,,0.000,5.828,0.515,,2.349,0.001,0.003,0.004,0.000,291.604,64.666,,
Canada,1908,CAN,6663003,38793222000,,,47.408,0.418,0.889,340.313,9.273,2.801,51.075,8.772,,7.115,1.222,,46.819,7.027,,,,,559.075,8748.438,549.016,,0.000,8189.732,10.059,,,,,,0.000,0.000,9.822,44.916,292.904,43.960,23.996,3.601,7.944,1.192,0.590,0.089,,,,,1.699,4.413,1.777,,0.867,3.217,0.878,,0.000,3.862,0.626,,,0.000,5.952,0.458,,2.365,0.001,0.003,0.004,0.000,299.276,65.441,,
Canada,1909,CAN,6835990,42916041000,,,45.386,-2.023,-4.266,349.136,8.823,2.593,51.073,8.135,,6.639,1.058,,45.214,6.614,,,,,604.461,9097.573,594.230,,0.000,8493.482,10.232,,,,,,0.000,0.000,9.297,44.672,303.750,44.434,24.316,3.557,8.039,1.176,0.172,0.025,,,,,1.561,4.416,1.650,,0.897,3.251,0.911,,0.000,3.913,0.588,,,0.000,6.075,0.128,,2.382,0.001,0.003,0.004,0.000,305.376,63.556,,
Canada,1910,CAN,7002961,46585428000,,,51.622,6.236,13.740,366.041,16.905,4.842,52.269,7.857,,7.371,1.108,,50.860,7.263,,,,,656.083,9463.614,645.089,,0.000,8807.901,10.994,,,,,,0.000,0.000,10.045,45.784,314.419,44.898,25.056,3.578,8.132,1.161,0.762,0.109,,,,,1.692,4.664,1.771,,0.932,3.289,0.947,,0.000,3.970,0.583,,,0.000,6.553,0.529,,2.401,0.001,0.003,0.004,0.000,320.623,70.346,,
Canada,1911,CAN,7163537,49758150000,,,60.269,8.647,16.751,383.914,17.873,4.883,53.593,7.716,,8.413,1.211,,58.686,8.192,,,,,716.352,9847.528,703.776,,0.616,9131.547,11.961,,,,,,0.616,0.086,11.126,47.071,323.645,45.180,25.935,3.620,8.224,1.148,0.967,0.135,,,,,1.946,4.883,2.017,,0.975,3.332,0.991,,0.174,4.029,0.587,,,2.394,6.791,0.633,,2.425,0.001,0.004,0.004,0.000,337.193,79.698,,
Canada,1912,CAN,7317326,53039154000,,,67.271,7.002,11.618,397.483,13.569,3.534,54.321,7.494,,9.193,1.268,,64.941,8.875,,,,,783.623,10245.012,768.716,,1.425,9461.758,13.482,,,,,,0.810,0.111,11.926,47.850,330.212,45.127,26.673,3.645,8.317,1.137,1.521,0.208,,,,,2.067,5.018,2.123,,1.021,3.376,1.038,,0.372,4.091,0.614,,,2.860,7.075,0.968,,2.449,0.001,0.004,0.005,0.000,350.137,87.263,,
Canada,1913,CAN,7463921,55654976000,,,79.282,12.011,17.854,417.112,19.629,4.938,55.884,7.495,,10.622,1.425,,76.186,10.207,,,,,862.905,10662.123,844.902,,2.510,9799.589,15.493,,,,,,1.085,0.145,13.415,49.473,337.831,45.262,27.703,3.712,8.411,1.127,2.012,0.270,,,,,2.249,5.121,2.307,,1.075,3.421,1.092,,0.609,4.154,0.652,,,3.664,7.312,1.105,,2.476,0.001,0.004,0.005,0.000,369.265,100.126,,
Canada,1914,CAN,7613451,51924688000,,,68.381,-10.900,-13.749,419.214,2.101,0.504,55.062,8.073,,8.982,1.317,,64.834,8.516,,,,,931.286,11081.337,909.736,,3.657,10150.421,17.893,,,,,,1.147,0.151,11.707,48.603,350.832,46.081,27.782,3.649,8.506,1.117,2.400,0.315,,,,,2.138,5.358,2.182,,1.116,3.469,1.132,,0.826,4.220,0.698,,,3.806,7.583,1.290,,2.504,0.001,0.004,0.005,0.000,370.035,89.127,,
Canada,1915,CAN,7765975,55264677000,,,61.116,-7.266,-10.625,410.159,-9.054,-2.160,52.815,7.422,,7.870,1.106,,57.679,7.427,,,,,992.402,11491.496,967.415,,4.723,10499.465,20.264,,,,,,1.066,0.137,10.505,46.360,349.044,44.945,27.678,3.564,8.601,1.108,2.370,0.305,,,,,1.941,5.326,1.983,,1.146,3.513,1.162,,0.995,4.284,0.734,,,3.346,7.666,1.200,,2.530,0.001,0.004,0.005,0.000,360.034,81.579,,
Canada,1916,CAN,7921554,60832884000,,,76.457,15.341,25.102,438.801,28.641,6.983,55.393,7.213,,9.652,1.257,,72.034,9.093,,,,,1068.858,11930.297,1039.449,,6.071,10861.809,23.338,,,,,,1.348,0.170,12.304,48.810,362.344,45.742,28.400,3.585,8.697,1.098,3.074,0.388,,,,,2.249,5.525,2.297,,1.187,3.560,1.203,,1.184,4.351,0.784,,,3.514,7.979,1.429,,2.558,0.001,0.004,0.005,0.000,386.648,97.464,,
Canada,1917,CAN,8080249,63343881000,,,85.243,8.786,11.492,441.658,2.858,0.651,54.659,6.972,,10.550,1.346,,79.835,9.880,,,,,1154.101,12371.956,1119.284,,7.522,11218.224,27.295,,,,,,1.451,0.180,13.193,48.052,356.415,44.109,28.934,3.581,8.793,1.088,3.957,0.490,,,,,2.397,5.510,2.445,,1.233,3.606,1.248,,1.359,4.415,0.849,,,3.582,7.993,1.653,,2.586,0.001,0.004,0.005,0.000,388.270,106.605,,
Canada,1918,CAN,8245222,59279546000,,,89.519,4.276,5.016,460.681,19.022,4.307,55.872,7.771,,10.857,1.510,,83.858,10.170,,,,,1243.620,12832.636,1203.142,,8.588,11589.386,31.890,,,,,,1.066,0.129,13.469,49.359,371.162,45.015,29.283,3.552,8.888,1.078,4.595,0.557,,,,,2.553,5.815,2.608,,1.281,3.656,1.295,,1.456,4.483,0.922,,,2.920,8.403,1.875,,2.617,0.001,0.005,0.006,0.000,406.973,111.052,,
Canada,1919,CAN,8408944,54758488000,,,76.090,-13.429,-15.001,452.938,-7.743,-1.681,53.864,8.272,,9.049,1.390,,70.140,8.341,,,,,1319.710,13285.574,1273.282,,9.644,11966.233,36.785,,,,,,1.055,0.125,11.563,47.321,376.848,44.815,29.071,3.457,8.984,1.068,4.895,0.582,,,,,2.502,6.099,2.579,,1.318,3.706,1.332,,1.536,4.551,0.985,,,2.781,8.594,1.790,,2.648,0.001,0.005,0.006,0.000,397.919,97.235,,
Canada,1920,CAN,8571309,54142892000,,,84.378,8.288,10.892,432.586,-20.351,-4.493,50.469,7.990,,9.844,1.558,,79.996,9.333,,,,,1404.089,13718.160,1353.278,,10.534,12314.441,40.277,,,,,,0.890,0.104,12.360,45.186,348.208,40.625,29.664,3.461,9.079,1.059,3.492,0.407,,,,,2.379,5.197,2.554,,1.354,3.740,1.371,,1.573,4.600,0.984,,,2.136,7.290,0.967,,2.671,0.001,0.005,0.006,0.000,387.302,105.940,,
Canada,1921,CAN,8732206,48308828000,,,80.483,-3.895,-4.616,418.603,-13.984,-3.233,47.938,8.665,,9.217,1.666,,75.508,8.647,,,,,1484.572,14136.764,1428.786,,11.282,12652.562,44.505,,,,,,0.747,0.086,11.699,43.140,338.119,38.721,29.955,3.430,9.176,1.051,4.228,0.484,,,,,2.584,5.168,2.826,,1.390,3.771,1.409,,1.601,4.640,0.991,,,2.136,6.782,1.064,,2.693,0.001,0.005,0.006,0.000,376.710,102.162,,
